store,date,weekly_sales,holiday_flag,temperature,fuel_price,cpi,unemployment,year,month,week,adj_weekly_sales
26,2011-07-01,1070119.09,0,59.89,3.815,135.4468,7.767,2011,7,26,1.0670121164395792
26,2011-07-08,1133807.03,0,63.34,3.784,135.6283333,7.767,2011,7,27,1.1305151454819609
26,2011-07-15,1021534.7,0,64.43,3.827,135.7837419,7.767,2011,7,28,1.0185687858941668
26,2011-07-22,1017867.8,0,69.52,3.882,135.8738387,7.767,2011,7,29,1.0149125323366563
26,2011-07-29,1005360.5,0,63.32,3.898,135.9639355,7.767,2011,7,30,1.0024415459121971
26,2011-08-05,1107552.43,0,63.16,3.903,136.0540323,7.767,2011,8,31,1.1043367728372164
26,2011-08-12,1087644.5,0,62.99,3.88,136.144129,7.767,2011,8,32,1.084486643331321
26,2011-08-19,1021766.75,0,60.58,3.82,136.183129,7.767,2011,8,33,1.0188001621624099
26,2011-08-26,1064617.62,0,61.1,3.796,136.2136129,7.767,2011,8,34,1.061526619355111
26,2011-09-02,1040143.14,0,59.67,3.784,136.2440968,7.767,2011,9,35,1.0371231983269353
26,2011-09-09,1069710.97,1,60.98,3.809,136.2745806,7.767,2011,9,36,1.066605181371295
26,2011-09-16,951569.84,0,55.19,3.809,136.3145,7.767,2011,9,37,0.9488070612014515
26,2011-09-23,923644.6,0,50.72,3.758,136.367,7.767,2011,9,38,0.9209628990769508
26,2011-09-30,959339.51,0,59.42,3.684,136.4195,7.767,2011,9,39,0.9565541728156712
26,2011-10-07,1130022.99,0,46.84,3.633,136.472,7.598,2011,10,40,1.1267420920276092
26,2011-10-14,987886.08,0,53.91,3.583,136.5150968,7.598,2011,10,41,0.9850178609765754
26,2011-10-21,974907.28,0,45.23,3.618,136.5017742,7.598,2011,10,42,0.9720767435007196
26,2011-10-28,972256.98,0,35.06,3.604,136.4884516,7.598,2011,10,43,0.9694341383564642
26,2011-11-04,988950.75,0,31.7,3.586,136.475129,7.598,2011,11,44,0.9860794398238509
26,2011-11-11,1077640.13,0,40.08,3.57,136.4618065,7.598,2011,11,45,1.0745113199237695
26,2011-11-18,946091.79,0,37.78,3.571,136.4666667,7.598,2011,11,46,0.9433449161195787
26,2011-11-25,1282320.05,1,31.07,3.536,136.4788,7.598,2011,11,47,1.2785969741960281
26,2011-12-02,1012498.49,0,36.74,3.501,136.4909333,7.598,2011,12,48,1.0095588115401044
26,2011-12-09,1148987.46,0,34.24,3.47,136.5030667,7.598,2011,12,49,1.145651500766271
26,2011-12-16,1204807.83,0,28.24,3.445,136.5335161,7.598,2011,12,50,1.2013098024363595
26,2011-12-23,1515175.01,0,22.53,3.413,136.5883871,7.598,2011,12,51,1.5107758653258494
26,2011-12-30,972834.42,1,18.8,3.402,136.6432581,7.598,2011,12,52,0.9700099018226752
26,2012-01-06,971557.62,0,22.94,3.439,136.698129,7.467,2012,1,1,0.9687368088716186
26,2012-01-13,836305.65,0,25.55,3.523,136.753,7.467,2012,1,2,0.833877528151449
26,2012-01-20,838751.5,0,15.22,3.542,136.8564194,7.467,2012,1,3,0.8363162768938844
26,2012-01-27,820059.89,0,24.16,3.568,136.9598387,7.467,2012,1,4,0.8176789359361009
26,2012-02-03,939158.25,0,25.24,3.633,137.0632581,7.467,2012,2,5,0.9364315068934911
26,2012-02-10,1081005.64,1,23.89,3.655,137.1666774,7.467,2012,2,6,1.0778670585341317
26,2012-02-17,965788.76,0,23.9,3.703,137.2583103,7.467,2012,2,7,0.9629846981247263
26,2012-02-24,917924.47,0,28.06,3.751,137.3411034,7.467,2012,2,8,0.9152593768478413
26,2012-03-02,955641.74,0,22.49,3.827,137.4238966,7.467,2012,3,9,0.9528671388858244
26,2012-03-09,1028569.01,0,29.03,3.876,137.5066897,7.467,2012,3,10,1.0255826725455974
26,2012-03-16,919503.4,0,35.06,3.867,137.5843871,7.467,2012,3,11,0.9168337225975373
26,2012-03-23,874790.68,0,49.97,3.889,137.6552903,7.467,2012,3,12,0.8722508210823701
26,2012-03-30,922018.43,0,33.33,3.921,137.7261935,7.467,2012,3,13,0.9193414504834205
26,2012-04-06,1116829.23,0,33.35,3.957,137.7970968,7.489,2012,4,14,1.1135866386645672
26,2012-04-13,889670.29,0,36.9,4.025,137.868,7.489,2012,4,15,0.8870872297645995
26,2012-04-20,923600.02,0,50.81,4.046,137.9230667,7.489,2012,4,16,0.9209184485100977
26,2012-04-27,911969.0,0,43.6,4.023,137.9781333,7.489,2012,4,17,0.9093211979026433
26,2012-05-04,946573.29,0,40.29,3.991,138.0332,7.489,2012,5,18,0.9438250181370706
26,2012-05-11,1062548.73,0,47.11,3.947,138.0882667,7.489,2012,5,19,1.0594637361506063
26,2012-05-18,978082.84,0,52.55,3.899,138.1065806,7.489,2012,5,20,0.9752430836101001
26,2012-05-25,1067310.74,0,58.2,3.85,138.1101935,7.489,2012,5,21,1.0642119201761866
26,2012-06-01,1015853.03,0,58.51,3.798,138.1138065,7.489,2012,6,22,1.01290361200066
26,2012-06-08,1106176.83,0,49.43,3.746,138.1174194,7.489,2012,6,23,1.1029651667411378
26,2012-06-15,1029248.22,0,57.84,3.683,138.1295333,7.489,2012,6,24,1.0262599105337609
26,2012-06-22,1056282.91,0,63.04,3.629,138.1629,7.489,2012,6,25,1.0532161082726386
26,2012-06-29,1051190.44,0,60.71,3.577,138.1962667,7.489,2012,6,26,1.0481384237014708
26,2012-07-06,1180470.8,0,64.94,3.538,138.2296333,7.405,2012,7,27,1.1770434323371646
26,2012-07-13,1063149.78,0,64.47,3.561,138.263,7.405,2012,7,28,1.0600630410677685
26,2012-07-20,1049625.9,0,66.75,3.61,138.2331935,7.405,2012,7,29,1.0465784261719862
26,2012-07-27,1031745.14,0,64.12,3.701,138.2033871,7.405,2012,7,30,1.0287495810000455
26,2012-08-03,1090915.09,0,65.6,3.698,138.1735806,7.405,2012,8,31,1.087747737531506
26,2012-08-10,1121476.51,0,67.01,3.772,138.1437742,7.405,2012,8,32,1.1182204257961352
26,2012-08-17,1068292.56,0,65.54,3.84,138.1857097,7.405,2012,8,33,1.065190889569362
26,2012-08-24,1022704.2,0,62.08,3.874,138.2814516,7.405,2012,8,34,1.01973489037902
26,2012-08-31,1053495.51,0,63.69,3.884,138.3771935,7.405,2012,8,35,1.050436801183216
26,2012-09-07,1081874.03,1,61.58,3.921,138.4729355,7.405,2012,9,36,1.0787329272588875
26,2012-09-14,986131.94,0,57.69,3.988,138.5673,7.405,2012,9,37,0.9832688139299225
26,2012-09-21,961084.08,0,52.68,4.056,138.6534,7.405,2012,9,38,0.9582936776477707
26,2012-09-28,964726.37,0,50.66,4.018,138.7395,7.405,2012,9,39,0.9619253926577205
26,2012-10-05,1095504.26,0,54.07,4.027,138.8256,7.138,2012,10,40,1.0923235833790939
26,2012-10-12,1044639.69,0,45.19,4.029,138.9117,7.138,2012,10,41,1.0416066930865477
26,2012-10-19,975578.02,0,43.51,4.0,138.8336129,7.138,2012,10,42,0.9727455360806002
26,2012-10-26,958619.8,0,46.95,3.917,138.7281613,7.138,2012,10,43,0.9558365524148216
27,2010-02-05,1874289.79,0,27.19,2.954,135.3524608,8.237,2010,2,5,1.0558093081466253
27,2010-02-12,1745362.72,1,29.81,2.94,135.4113076,8.237,2010,2,6,0.9831831852790022
27,2010-02-19,1945070.33,0,32.44,2.909,135.4657781,8.237,2010,2,7,1.095680812204514
27,2010-02-26,1390934.27,0,36.0,2.91,135.5195191,8.237,2010,2,8,0.7835295038800437
27,2010-03-05,1313729.72,0,38.07,2.919,135.5732602,8.237,2010,3,9,0.7400392800330304
27,2010-03-12,1925113.12,0,45.98,2.938,135.6270013,8.237,2010,3,10,1.0844386829483776
27,2010-03-19,1700627.97,0,49.04,2.96,135.6682247,8.237,2010,3,11,0.9579835786335366
27,2010-03-26,1836714.84,0,52.34,2.963,135.7073618,8.237,2010,3,12,1.0346429003825708
27,2010-04-02,2053952.97,0,46.9,2.957,135.7464988,8.058,2010,4,13,1.1570156737723072
27,2010-04-09,1955814.13,0,62.62,2.992,135.7856359,8.058,2010,4,14,1.1017329201044699
27,2010-04-16,1857500.96,0,54.95,3.01,135.82725,8.058,2010,4,15,1.0463519643135293
27,2010-04-23,1850205.47,0,53.91,3.021,135.8721667,8.058,2010,4,16,1.0422423296718708
27,2010-04-30,1805885.04,0,53.55,3.042,135.9170833,8.058,2010,4,17,1.0172761143167413
27,2010-05-07,1939458.84,0,69.02,3.095,135.962,8.058,2010,5,18,1.0925197944119711
27,2010-05-14,1842465.78,0,53.82,3.112,136.010394,8.058,2010,5,19,1.0378824719872333
27,2010-05-21,1836595.58,0,63.31,3.096,136.0796521,8.058,2010,5,20,1.0345757198330308
27,2010-05-28,1962468.67,0,67.88,3.046,136.1489101,8.058,2010,5,21,1.1054815001324463
27,2010-06-04,2073102.59,0,74.29,3.006,136.2181682,8.058,2010,6,22,1.167802878158386
27,2010-06-11,1873812.93,0,68.9,2.972,136.2874263,8.058,2010,6,23,1.0555406873445652
27,2010-06-18,1887182.27,0,70.0,2.942,136.3243393,8.058,2010,6,24,1.0630717925616389
27,2010-06-25,1962625.01,0,78.02,2.958,136.3483143,8.058,2010,6,25,1.1055695682786404
27,2010-07-02,2024554.1,0,76.25,2.958,136.3722893,7.982,2010,7,26,1.1404549472717416
27,2010-07-09,2119163.01,0,82.69,2.94,136.3962643,7.982,2010,7,27,1.1937492501829292
27,2010-07-16,1880691.64,0,78.26,2.933,136.4179827,7.982,2010,7,28,1.0594155449491842
27,2010-07-23,1808250.71,0,81.56,2.924,136.4366924,7.982,2010,7,29,1.0186087238306643
27,2010-07-30,1816489.53,0,79.78,2.932,136.4554021,7.982,2010,7,30,1.0232497472682112
27,2010-08-06,1908036.68,0,77.45,2.942,136.4741118,7.982,2010,8,31,1.0748193250464133
27,2010-08-13,1864436.12,0,77.36,2.923,136.4928214,7.982,2010,8,32,1.0502586208618139
27,2010-08-20,1936878.46,0,75.16,2.913,136.5249182,7.982,2010,8,33,1.0910662362497856
27,2010-08-27,1870684.21,0,70.31,2.885,136.557015,7.982,2010,8,34,1.0537782428622824
27,2010-09-03,1908110.9,0,78.52,2.86,136.5891118,7.982,2010,9,35,1.0748611340384213
27,2010-09-10,1913494.81,1,70.38,2.837,136.6212085,7.982,2010,9,36,1.0778939533615335
27,2010-09-17,1629978.46,0,64.5,2.846,136.6338071,7.982,2010,9,37,0.9181858853035216
27,2010-09-24,1597002.71,0,67.08,2.837,136.6317821,7.982,2010,9,38,0.8996102605634883
27,2010-10-01,1543532.83,0,70.19,2.84,136.6297571,8.021,2010,10,39,0.869490053266471
27,2010-10-08,1707662.87,0,57.78,2.903,136.6277321,8.021,2010,10,40,0.9619464198875994
27,2010-10-15,1728388.2,0,58.38,2.999,136.6401935,8.021,2010,10,41,0.9736212401022528
27,2010-10-22,1693935.29,0,52.82,3.049,136.688871,8.021,2010,10,42,0.9542135138985381
27,2010-10-29,1688955.49,0,61.02,3.055,136.7375484,8.021,2010,10,43,0.9514083344536303
27,2010-11-05,1686010.02,0,45.91,3.049,136.7862258,8.021,2010,11,44,0.9497491168345307
27,2010-11-12,1828010.25,0,45.9,3.065,136.8349032,8.021,2010,11,45,1.0297395032693635
27,2010-11-19,1704785.74,0,50.81,3.138,136.7715714,8.021,2010,11,46,0.9603256989878991
27,2010-11-26,2627910.75,1,46.67,3.186,136.6895714,8.021,2010,11,47,1.4803327882550004
27,2010-12-03,1884343.67,0,41.81,3.2,136.6075714,8.021,2010,12,48,1.0614727760605112
27,2010-12-10,2139733.68,0,30.83,3.255,136.5255714,8.021,2010,12,49,1.2053369486149912
27,2010-12-17,2350098.36,0,31.62,3.301,136.5292811,8.021,2010,12,50,1.3238378274194829
27,2010-12-24,3078162.08,0,31.34,3.309,136.597273,8.021,2010,12,51,1.7339646160308952
27,2010-12-31,1440963.0,1,29.59,3.336,136.665265,8.021,2010,12,52,0.8117112712303073
27,2011-01-07,1568159.48,0,34.42,3.351,136.7332569,7.827,2011,1,1,0.8833625325581972
27,2011-01-14,1532308.62,0,25.7,3.367,136.803477,7.827,2011,1,2,0.8631673248080332
27,2011-01-21,1517029.9,0,30.13,3.391,136.8870657,7.827,2011,1,3,0.8545606435580829
27,2011-01-28,1421111.55,0,23.64,3.402,136.9706544,7.827,2011,1,4,0.8005287178161913
27,2011-02-04,1628100.79,0,28.7,3.4,137.0542431,7.827,2011,2,5,0.9171281718836414
27,2011-02-11,1636224.77,1,30.45,3.416,137.1378318,7.827,2011,2,6,0.9217045046092212
27,2011-02-18,1709365.19,0,39.32,3.42,137.2511849,7.827,2011,2,7,0.9629053566064747
27,2011-02-25,1688935.71,0,33.05,3.452,137.3764439,7.827,2011,2,8,0.9513971921488349
27,2011-03-04,1656130.67,0,36.99,3.605,137.5017028,7.827,2011,3,9,0.9329177303436663
27,2011-03-11,1613259.77,0,43.64,3.752,137.6269617,7.827,2011,3,10,0.9087680521508277
27,2011-03-18,1624539.21,0,46.65,3.796,137.7398929,7.827,2011,3,11,0.9151218923126958
27,2011-03-25,1554651.08,0,40.11,3.789,137.8478929,7.827,2011,3,12,0.8757530932205547
27,2011-04-01,1628868.28,0,37.27,3.811,137.9558929,7.725,2011,4,13,0.9175605079558073
27,2011-04-08,1689844.18,0,46.87,3.895,138.0638929,7.725,2011,4,14,0.9519089438999725
27,2011-04-15,1727175.61,0,52.24,3.981,138.1646952,7.725,2011,4,15,0.9729381740066063
27,2011-04-22,1921655.48,0,50.02,4.061,138.2475036,7.725,2011,4,16,1.0824909539922165
27,2011-04-29,1642074.64,0,61.71,4.117,138.3303119,7.725,2011,4,17,0.9249998046372107
27,2011-05-06,1757041.96,0,56.48,4.192,138.4131202,7.725,2011,5,18,0.989762237445785
27,2011-05-13,1763545.32,0,60.07,4.211,138.4959286,7.725,2011,5,19,0.9934256560157749
27,2011-05-20,1725268.56,0,60.22,4.202,138.587106,7.725,2011,5,20,0.9718639104899166
27,2011-05-27,1820723.17,0,66.43,4.134,138.6782834,7.725,2011,5,21,1.025634606078834
27,2011-06-03,2053708.01,0,74.17,4.069,138.7694608,7.725,2011,6,22,1.1568776849460845
27,2011-06-10,1817914.71,0,73.26,4.025,138.8606382,7.725,2011,6,23,1.0240525677913834
27,2011-06-17,1814740.09,0,67.03,3.989,139.0028333,7.725,2011,6,24,1.022264267303534
27,2011-06-24,1811455.15,0,72.02,3.964,139.1832917,7.725,2011,6,25,1.0204138222724572
27,2011-07-01,1949983.93,0,73.76,3.916,139.36375,7.85,2011,7,26,1.0984487004169923
27,2011-07-08,2000055.27,0,76.87,3.886,139.5442083,7.85,2011,7,27,1.1266544704774344
27,2011-07-15,1762155.79,0,77.83,3.915,139.7006325,7.85,2011,7,28,0.992642917553571
27,2011-07-22,1754879.45,0,82.28,3.972,139.7969712,7.85,2011,7,29,0.9885440703303571
27,2011-07-29,1744879.06,0,79.41,4.004,139.8933099,7.85,2011,7,30,0.9829107339575989
27,2011-08-05,1747289.53,0,78.14,4.02,139.9896486,7.85,2011,8,31,0.984268579834254
27,2011-08-12,1758437.96,0,76.67,3.995,140.0859873,7.85,2011,8,32,0.9905486205344816
27,2011-08-19,1781905.24,0,72.97,3.942,140.1289205,7.85,2011,8,33,1.0037680131775386
27,2011-08-26,2034400.78,0,72.88,3.906,140.1629528,7.85,2011,8,34,1.146001697007993
27,2011-09-02,1511717.53,0,71.44,3.879,140.196985,7.85,2011,9,35,0.8515681235517082
27,2011-09-09,1911470.84,1,70.93,3.93,140.2310173,7.85,2011,9,36,1.0767538274446071
27,2011-09-16,1613773.9,0,69.65,3.937,140.2735,7.85,2011,9,37,0.9090576675787585
27,2011-09-23,1606208.68,0,63.61,3.899,140.32725,7.85,2011,9,38,0.904796090880858
27,2011-09-30,1599626.26,0,70.92,3.858,140.381,7.85,2011,9,39,0.9010881368903865
27,2011-10-07,1672339.27,0,56.91,3.775,140.43475,7.906,2011,10,40,0.9420482238475686
27,2011-10-14,1682652.51,0,64.78,3.744,140.4784194,7.906,2011,10,41,0.9478577922756984
27,2011-10-21,1689591.44,0,59.62,3.757,140.4616048,7.906,2011,10,42,0.9517665725089717
27,2011-10-28,1710372.4,0,51.81,3.757,140.4447903,7.906,2011,10,43,0.9634727297517226
27,2011-11-04,1621109.3,0,44.46,3.738,140.4279758,7.906,2011,11,44,0.9131897839890917
27,2011-11-11,1800728.07,0,49.69,3.719,140.4111613,7.906,2011,11,45,1.0143711329435925
27,2011-11-18,1723739.44,0,51.42,3.717,140.4127857,7.906,2011,11,46,0.9710025393519597
27,2011-11-25,2504400.71,1,47.88,3.689,140.4217857,7.906,2011,11,47,1.4107581415929376
27,2011-12-02,1806924.74,0,50.55,3.666,140.4307857,7.906,2011,12,48,1.0178617894580864
27,2011-12-09,2014665.98,0,46.28,3.627,140.4397857,7.906,2011,12,49,1.1348848538999632
27,2011-12-16,2205919.86,0,40.68,3.611,140.4700795,7.906,2011,12,50,1.2426203960773325
27,2011-12-23,2739019.75,0,41.59,3.587,140.528765,7.906,2011,12,51,1.5429217843882308
27,2011-12-30,1650604.6,1,37.85,3.566,140.5874505,7.906,2011,12,52,0.9298048306338142
27,2012-01-06,1535287.4,0,35.8,3.585,140.6461359,8.009,2012,1,1,0.8648453063387979
27,2012-01-13,1492399.13,0,41.3,3.666,140.7048214,8.009,2012,1,2,0.8406858434222839
27,2012-01-20,1542131.05,0,30.35,3.705,140.8086118,8.009,2012,1,3,0.8687004142363326
27,2012-01-27,1263534.86,0,36.96,3.737,140.9124021,8.009,2012,1,4,0.711763929715342
27,2012-02-03,1564246.02,0,42.52,3.796,141.0161924,8.009,2012,2,5,0.8811580348774734
27,2012-02-10,1651605.35,1,37.86,3.826,141.1199827,8.009,2012,2,6,0.9303685647856861
27,2012-02-17,1606221.56,0,37.24,3.874,141.2140357,8.009,2012,2,7,0.9048033463351434
27,2012-02-24,1648602.39,0,41.74,3.917,141.3007857,8.009,2012,2,8,0.928676962378786
27,2012-03-02,1509323.09,0,40.07,3.983,141.3875357,8.009,2012,3,9,0.8502193075610932
27,2012-03-09,1607343.41,0,44.32,4.021,141.4742857,8.009,2012,3,10,0.9054352975300246
27,2012-03-16,1635984.07,0,49.6,4.021,141.55478,8.009,2012,3,11,0.9215689154907045
27,2012-03-23,1620839.34,0,57.3,4.054,141.6269332,8.009,2012,3,12,0.9130377123711658
27,2012-03-30,1615494.14,0,49.4,4.098,141.6990864,8.009,2012,3,13,0.9100266988427266
27,2012-04-06,1899013.34,0,48.73,4.143,141.7712396,8.253,2012,4,14,1.0697363723389925
27,2012-04-13,1650405.21,0,52.22,4.187,141.8433929,8.253,2012,4,15,0.9296925119203076
27,2012-04-20,1639999.47,0,62.62,4.17,141.9015262,8.253,2012,4,16,0.9238308371628766
27,2012-04-27,1565498.84,0,52.33,4.163,141.9596595,8.253,2012,4,17,0.8818637630015285
27,2012-05-04,1669388.45,0,53.68,4.124,142.0177929,8.253,2012,5,18,0.9403859925110445
27,2012-05-11,1674306.31,0,58.97,4.055,142.0759262,8.253,2012,5,19,0.9431562804312289
27,2012-05-18,1707158.82,0,65.15,4.029,142.0970115,8.253,2012,5,20,0.9616624826412832
27,2012-05-25,1818906.73,0,64.77,3.979,142.1032776,8.253,2012,5,21,1.0246113842323927
27,2012-06-01,1900638.6,0,73.4,3.915,142.1095438,8.253,2012,6,22,1.0706519002607224
27,2012-06-08,1764756.31,0,64.05,3.871,142.1158099,8.253,2012,6,23,0.9941078208127524
27,2012-06-15,1773500.56,0,69.52,3.786,142.1292548,8.253,2012,6,24,0.9990335588667175
27,2012-06-22,1837884.79,0,73.23,3.722,142.1606464,8.253,2012,6,25,1.0353019468686888
27,2012-06-29,1842555.32,0,73.94,3.667,142.1920381,8.253,2012,6,26,1.0379329109139968
27,2012-07-06,2062224.92,0,82.08,3.646,142.2234298,8.239,2012,7,27,1.1616753597254188
27,2012-07-13,1755889.53,0,78.95,3.689,142.2548214,8.239,2012,7,28,0.9891130601800926
27,2012-07-20,1730913.66,0,78.64,3.732,142.2337569,8.239,2012,7,29,0.9750438611876251
27,2012-07-27,1625883.71,0,76.01,3.82,142.2126924,8.239,2012,7,30,0.9158792648504841
27,2012-08-03,1705810.84,0,75.22,3.819,142.1916279,8.239,2012,8,31,0.9609031497788897
27,2012-08-10,1720537.26,0,78.44,3.863,142.1705634,8.239,2012,8,32,0.9691987139945367
27,2012-08-17,1735339.59,0,76.51,3.963,142.2157385,8.239,2012,8,33,0.9775370391989109
27,2012-08-24,1780443.36,0,72.93,3.997,142.3105933,8.239,2012,8,34,1.0029445191161463
27,2012-08-31,1731935.43,0,75.0,4.026,142.4054482,8.239,2012,8,35,0.9756194361507609
27,2012-09-07,1840955.23,1,76.0,4.076,142.500303,8.239,2012,9,36,1.0370315615469534
27,2012-09-14,1519604.5,0,68.72,4.088,142.5938833,8.239,2012,9,37,0.8560109457788266
27,2012-09-21,1557485.75,0,66.1,4.203,142.6798167,8.239,2012,9,38,0.8773498959068265
27,2012-09-28,1540687.63,0,64.92,4.158,142.76575,8.239,2012,9,39,0.8678873189083336
27,2012-10-05,1591816.88,0,64.5,4.151,142.8516833,8.0,2012,10,40,0.8966890220155974
27,2012-10-12,1660081.29,0,55.4,4.186,142.9376167,8.0,2012,10,41,0.9351431606859776
27,2012-10-19,1620374.24,0,56.53,4.153,142.8633629,8.0,2012,10,42,0.9127757161143228
27,2012-10-26,1703047.74,0,58.99,4.071,142.7624113,8.0,2012,10,43,0.9593466633087052
28,2010-02-05,1672352.29,0,49.47,2.962,126.4420645,13.975,2010,2,5,1.263561908640549
28,2010-02-12,1558968.49,1,47.87,2.946,126.4962581,13.975,2010,2,6,1.1778936845506842
28,2010-02-19,1491300.42,0,54.83,2.915,126.5262857,13.975,2010,2,7,1.1267664213571005
28,2010-02-26,1542173.33,0,50.23,2.825,126.5522857,13.975,2010,2,8,1.165203939362173
28,2010-03-05,1608435.45,0,53.77,2.987,126.5782857,13.975,2010,3,9,1.215268923467746
28,2010-03-12,1326877.11,0,50.11,2.925,126.6042857,13.975,2010,3,10,1.0025348030246999
28,2010-03-19,1279819.43,0,59.57,3.054,126.6066452,13.975,2010,3,11,0.9669799188579214
28,2010-03-26,1245268.77,0,60.06,3.083,126.6050645,13.975,2010,3,12,0.9408748343279206
28,2010-04-02,1441559.4,0,59.84,3.086,126.6034839,14.099,2010,4,13,1.0891841137627314
28,2010-04-09,1382359.21,0,59.25,3.09,126.6019032,14.099,2010,4,14,1.044454839006703
28,2010-04-16,1268240.66,0,64.95,3.109,126.5621,14.099,2010,4,15,0.9582314674649977
28,2010-04-23,1244177.21,0,64.55,3.05,126.4713333,14.099,2010,4,16,0.9400500956378472
28,2010-04-30,1186971.02,0,67.38,3.105,126.3805667,14.099,2010,4,17,0.8968274068212142
28,2010-05-07,1532893.22,0,70.15,3.127,126.2898,14.099,2010,5,18,1.1581922627111998
28,2010-05-14,1245898.73,0,68.44,3.145,126.2085484,14.099,2010,5,19,0.94135080668418
28,2010-05-21,1217923.71,0,76.2,3.12,126.1843871,14.099,2010,5,20,0.9202140104021852
28,2010-05-28,1176588.25,0,67.84,3.058,126.1602258,14.099,2010,5,21,0.8889826047680679
28,2010-06-04,1543678.02,0,81.39,2.941,126.1360645,14.099,2010,6,22,1.1663408224098903
28,2010-06-11,1348995.17,0,90.84,2.949,126.1119032,14.099,2010,6,23,1.0192463166669754
28,2010-06-18,1267619.06,0,81.06,3.043,126.114,14.099,2010,6,24,0.9577618115874009
28,2010-06-25,1231025.07,0,87.27,3.084,126.1266,14.099,2010,6,25,0.9301128693605373
28,2010-07-02,1399960.15,0,91.98,3.105,126.1392,14.18,2010,7,26,1.0577533990488983
28,2010-07-09,1340293.87,0,90.37,3.1,126.1518,14.18,2010,7,27,1.012671965496234
28,2010-07-16,1225336.41,0,97.18,3.094,126.1498065,14.18,2010,7,28,0.9258147474096848
28,2010-07-23,1205884.98,0,99.22,3.112,126.1283548,14.18,2010,7,29,0.9111180317932713
28,2010-07-30,1150204.71,0,96.31,3.017,126.1069032,14.18,2010,7,30,0.8690482665556962
28,2010-08-06,1523101.38,0,92.95,3.123,126.0854516,14.18,2010,8,31,1.1507939435212264
28,2010-08-13,1218688.09,0,87.01,3.159,126.064,14.18,2010,8,32,0.9207915450864154
28,2010-08-20,1195897.6,0,92.81,3.041,126.0766452,14.18,2010,8,33,0.9035719704696022
28,2010-08-27,1191585.92,0,93.19,3.129,126.0892903,14.18,2010,8,34,0.900314239043739
28,2010-09-03,1523410.71,0,83.12,3.087,126.1019355,14.18,2010,9,35,1.1510276607873413
28,2010-09-10,1246062.17,1,83.63,3.044,126.1145806,14.18,2010,9,36,0.9414742953531543
28,2010-09-17,1159812.35,0,82.45,3.028,126.1454667,14.18,2010,9,37,0.8763074116583895
28,2010-09-24,1111797.21,0,81.77,2.939,126.1900333,14.18,2010,9,38,0.8400291093504211
28,2010-10-01,1203080.41,0,85.2,3.001,126.2346,14.313,2010,10,39,0.9089990118694752
28,2010-10-08,1334571.87,0,71.82,3.013,126.2791667,14.313,2010,10,40,1.0083486531866959
28,2010-10-15,1158062.99,0,75.0,2.976,126.3266774,14.313,2010,10,41,0.8749856658314384
28,2010-10-22,1120619.32,0,68.85,3.014,126.3815484,14.313,2010,10,42,0.8466947396823155
28,2010-10-29,1231688.48,0,61.09,3.016,126.4364194,14.313,2010,10,43,0.9306141151870437
28,2010-11-05,1501663.26,0,65.49,3.129,126.4912903,14.313,2010,11,44,1.1345961651064493
28,2010-11-12,1266460.45,0,57.79,3.13,126.5461613,14.313,2010,11,45,0.956886412622886
28,2010-11-19,1179315.72,0,58.18,3.161,126.6072,14.313,2010,11,46,0.8910433710429535
28,2010-11-26,1937033.5,1,47.66,3.162,126.6692667,14.313,2010,11,47,1.4635443506706847
28,2010-12-03,1447916.29,0,43.33,3.041,126.7313333,14.313,2010,12,48,1.0939871233375968
28,2010-12-10,1466164.49,0,50.01,3.203,126.7934,14.313,2010,12,49,1.107774726917973
28,2010-12-17,1510443.62,0,52.77,3.236,126.8794839,14.313,2010,12,50,1.141230250823013
28,2010-12-24,2026026.39,0,52.02,3.236,126.9835806,14.313,2010,12,51,1.530783787370854
28,2010-12-31,1090558.57,1,45.64,3.148,127.0876774,14.313,2010,12,52,0.8239820499743554
28,2011-01-07,1402902.47,0,37.64,3.287,127.1917742,14.021,2011,1,1,1.059976497314295
28,2011-01-14,1098286.61,0,43.15,3.312,127.3009355,14.021,2011,1,2,0.8298210451614583
28,2011-01-21,1079669.11,0,53.53,3.223,127.4404839,14.021,2011,1,3,0.8157544134028379
28,2011-01-28,1127859.69,0,50.74,3.342,127.5800323,14.021,2011,1,4,0.8521652710955643
28,2011-02-04,1564897.32,0,45.14,3.348,127.7195806,14.021,2011,2,5,1.1823732692623512
28,2011-02-11,1397301.38,1,51.3,3.381,127.859129,14.021,2011,2,6,1.0557445397218745
28,2011-02-18,1514828.82,0,53.35,3.43,127.99525,14.021,2011,2,7,1.1445435309942444
28,2011-02-25,1311796.91,0,48.45,3.53,128.13,14.021,2011,2,8,0.991140812411226
28,2011-03-04,1723736.91,0,51.72,3.674,128.26475,14.021,2011,3,9,1.3023860540734284
28,2011-03-11,1380836.35,0,57.75,3.818,128.3995,14.021,2011,3,10,1.04330422744017
28,2011-03-18,1286413.71,0,64.21,3.692,128.5121935,14.021,2011,3,11,0.9719622907377784
28,2011-03-25,1201059.72,0,54.4,3.909,128.6160645,14.021,2011,3,12,0.9074722600430578
28,2011-04-01,1336838.41,0,63.63,3.772,128.7199355,13.736,2011,4,13,1.0100611593527322
28,2011-04-08,1414713.5,0,64.47,4.003,128.8238065,13.736,2011,4,14,1.068900434991213
28,2011-04-15,1240126.07,0,57.63,3.868,128.9107333,13.736,2011,4,15,0.9369892177228417
